review,recomend
it's like castlevania symphony of the night! i love it,Recommended
"If you love Castlevania, if you love Symphony of the Night...Get this game now. it is awesome!",Recommended
"So glad I backed this, I only ever played a short amount of SOTN as I am more of a fan of classic Castlevania, However this game is truly fantastic!",Recommended
"Bloodstained is an all rounded excellent game. It carries all of the strengths of Castlevania Symphony of the Night. I have completed the game on normal mode and have finished every available quest and achieved 100% map completion, demon completion, and shard completion, and I still feel like there is so much more I can achieve. New game plus allows for nearly all of your progress to carry over and opens new game modes and difficulties to keep things interesting as you achievement hunt.",Recommended
Good game,Recommended
"Do you enjoy Metroidvania? Did you like Castlevania Symphony of the Night? Then buy this, you can hold off on the DLC. (DLC does not get introduced until very late game Just FYU)",Recommended
Castlevania.,Recommended
"(Beat this on the PS4 and bought it again on PC)\n\nThe BEST metroidvania game out RIGHT NOW, and it's only going to get better with an extra 13 free DLCs coming in the later months. This game feels like a love letter to Castlevania fans as it has all the right ingredients needed for an excellent metroidvania game. IGA has put his heart & soul into this spiritual successor and it really has paid off. You'd be a fool to miss out on this game. This is a MUST buy!",Recommended
Feels like metroidvanias of old! Absolutely loved every minute!,Recommended
"Gameplay is great. There are some areas where there could be a bit more polish with animation, or with some small things such as dropped items getting stuck on corners, but I'm very satisfied with the product as it stands now. Promises of new free content as well are very exciting.",Recommended
Very good game. Remebers the classic Simphony of the night.,Recommended
"Great Metroidvania game, feels like a continuation of [i]Castlevania Symphony of the Night[/i] with a healthy dose of [i]Castlevania: Aria of Sorrow[/i] thrown in for good measure. The storyline is unrelated to Castlevania, but but still interesting. There are plenty of Castlevania easter eggs for people familiar with the series. \n\nSome people have reported problems with early bugs, but I've crashed only once. The developers are pretty good about releasing patches and communicating what they're working on.\n\nIf you were disappointed when Konami abandoned 2D games, this might be the IGA game you've been waiting for.",Recommended
It's good!,Recommended
Unlocked 2 Jul @ 8:56pm\nOverlord\n\nIt's okay.,Recommended
It's basically all the best parts from all previous Igavania games combined into one great game. Definitely check it out if you like Metroidvania games.,Recommended
"This game is outstanding.  I was a huge fan of SotN, so enjoying this game was effortless.  The mechanics of this game are pretty much all stolen blatantly from previous Castlevania games.  And this is a GOOD THING.  Not every game has to innovate.  Sometimes it is enough to pay homage to those that came before.  If it is possible, improving upon those early tropes can make a game even greater.  To that end, this game is phenomenal.",Recommended
It's Castlevania: Symphony of the Night 2.\n\nBuy it.,Recommended
"This is a great entry to hopefully a new series bringing back the Castlevania gameplay we've hungered for forever. \n\nEveryone else can tell you why this game is great.  I'll just use this review to voice one small complaint--I wish the atmosphere was darker and more horror oriented like Castlevania.  The villain(s) in this game aren't as interesting as Castlevania's Dracula.  I mean, just look at the Castlevania anime.",Recommended
This is the first game in years that has gripped me like this one. I just can't put it down. It's scratches that specific Castlevania grinding itch. I can't recommend it enough.,Recommended
This game is an absolute blast to play. If you like Castlevania do yourself a favor and get this game is all I have to say about that. You wont regret it.,Recommended
If you like Castlevania: SotN then you will love this game,Recommended
10/10 would play again,Recommended
An upgrade from SoTN in almost every way except for the music. The tunes are good but not Castlevania good.,Recommended
It's okay. Wish it had either went more ham with the magic or made the weapons more interesting to use. Also the speedrunning mode would be alot better if it made all shards and items drop consistantly so people can have consistent routing.,Recommended
"It's a fun game to grind, still has a few bugs like enemy loot getting stuck in walls and floors.\nReally cheesy dialogue and voiced cutscenes though. But you can turn voice off in the options.",Recommended
AMAZING GAME. Scratches every itch for SOTN lovers and DS castlevania games fans.  Boss fights are memorable and the way you can beat them with the variety of magic attacks and weapons really seals the deal.,Recommended
"This is the game I've been waiting for.  I love metroidvanias and I've played a lot of them, but none of them scratch the same itch that Iga's games can.  This is the Recommended successor to Symphony of the Night and Aria of Sorrow.  I can't recommend this game enough.",Recommended
"First Castlevania game, and not disappointed.",Recommended
"Bloodstained: Ritual of the Night is a solid throwback to the days of old Igavania games, as it should be as a project spearheaded by the man, the myth, the legend himself, Koji Igarashi.\n\nIt combines elements from both Symphony of the Night and Aria of Sorrow in exploration and gameplay mechanics, as well as doing a few things to keep itself fresh and exciting with the use of modern technology that wasn't available when Castlevania was at its peak.\n\nWhen trailers for the game were first shown, there was a bit of concern over the visuals, and for good reason, as Inti Creates was not used to working with Unreal as shown in the blunder that was Mighty No. 9. Though Inti Creates has made some pretty solid traditional 2D games in their history. All this aside, the game got delayed for a year+ before they dropped another trailer in early 2019, showing far better graphics and gameplay, instilling a far better impression for the game.\n\nNow that the game is released and I've sunk a good number of hours trying to 100% the game, I can most certainly recommend it to both old fans of the Metroidvania/Igavania genre, as well as newcomers. I've definitely enjoyed the time I've put in, and look forward to new content as it gets released.",Recommended
"Pretty solid metroidvania. Decent amount of content. Not quite as challenging as previous Iga titles. Soundtrack is good but it doesn't have the same lasting power as CotM or SotN. Shard system is entertaining and arguably an improvement over Aria of Sorrow with the shortcut options. Movement and controls are pretty clean. The ""quests"" seem like a lazy add-in without much depth. Crafting is a nice option but definitely feels more like a grind than anything, like having to farm multiple components as opposed to just one drop (I'm looking at you two, flying beef and fiend heart).\n\nGame is somewhat buggy, as others have noted. I've had a few random crashes (reading bookshelves, softlock by losing control when skipping cutscene dialogue) but nothing so consistent as to be game breaking. \n\n7/10. Definitely pick it up if you're big on metroidvanias.",Recommended
Best metroidvania since Symphony of the Night,Recommended
"Great game and I really recommend this game to people who loves Castlevania games and metroidvania games. This game also have a lot of secrets and future updates that includes co-op , 2 new playable characters and other things",Recommended
I'm having fun.,Recommended
Fell in love with this game. Absolutely recommend it.,Recommended
A masterpiece.,Recommended
"Bloodstained: Symphony of the Night, all you need to know",Recommended
Really swell game! I enjoy it alot!,Recommended
"Mmmmgh, I want some more!",Recommended
"I've played this game to death and I can't recommend it enough. If you love Metroidvania at all, this will pull you in, with all the updates coming for free afterwards, I guarantee you'll throw so much time into this game and still crave more. I'm so excited to see what this game fully becomes.",Recommended
"A lovingly crafted ode to the some of the best Castlevania games of the past, very satisfying and responsive to play.",Recommended
Epic Igavania Goodness!,Recommended
Its Nice.,Recommended
"Don't be fooled, Alucard is just Dracula spelled backwords!",Recommended
Good graphic. Good game play. I feel like I'm going back to castlevania on PS1.,Recommended
"This game brings back so many fond memories, from Symphony of the Night to Order of Ecclesia, Bloodstained takes some of the best parts of the genre and mixes them into this beautiful masterpiece. From how this game feels so much like classic Iga titles to the few new elements they introduced. If you were a fan of any Castlevania titles from Symphony of the Night to the Nintendo DS Castlevania games, I would HIGHLY recommend playing Bloodstained. The gameplay pacing feels great, the music is amazing, enemy designs are fun, character customization options are a wonderful addition, the quests some incentive to seek out some of the high level/end game bosses.\n\nThere are a few odd things I've noticed playing though and wish would be addressed, though only one really seem necessary. One thing being that occasionally when you die the death animation fails and you still control your character for the few seconds before the game over screen shows. And the one big issue I had is enemy drops getting stuck on the environment and not picking up.\n\nAll in all though this game was a blast to play through, I'm sure I'll run through it a few more times and experiment with various options I didn't try the first time.",Recommended
great crafting and movement tech,Recommended
"The kickstarter game that actually lived up to what it offered. The visuals may not be as tight as they could have been, but by and large everything feels pretty damn good.",Recommended
is gud,Recommended
It's everything that was promised.\nIf you liked SotN you'll like this.,Recommended
"Very much in the same vein same Castlevania: Symphony of the Night, and includes several nice touches that pay tribute to it as well.\n\nThe combat and movement controls feel fluid, with new, interesting mechanics and systems in place that keep gameplay fresh and fun.",Recommended
This game brings all the right feelings back from older Castlevania games.,Recommended
"Fun game but a bit short, I did a lot of farming and I finish in 23 hours, without the farming and visiting 100% of the map it probably a 16 hours game. It alright for Metrovania but usually they are also cheaper. Get it in sale.",Recommended
"If your a fan of Castlevania, you owe it to yourself to play through this.",Recommended
An Igarashi classic!,Recommended
"As a die hard Castlevania SoTN fan I didn't want to get my hopes up, but Bloodstained RoTN delivered in spades. The first time I opened it up, it turned into an 8 hour marathon.\n\nThe Good:\nGame mechanics are well thought out and developed, with enough variety in items to allow for multiple styles of play, without being overwhelming.\nVery few gameplay interrupting bugs (2 in 8 hours, both just required a reload. You should be saving often anyway in a 'Vania right?)\nThe way the music and visuals come together to provide a unique atmosphere in each area is really well thought out.\nThere is some good humor mixed in to some of the dialog I wasn't expecting.\n\nThe..Eh...:\nGraphics are good, however the style seems a little cartoony. Not a negative just IMO should have looked a little grittier to fit the atmosphere of the game.\nThe platforming in the game doesn't feel very...sharp or responsive? Again, its not bad, just could be better.\n\nThe Bad:\nThe storyline is weak. Its pretty much just there for context.\n\nSummary: If you like metroidvanias, you should look into this game.",Recommended
IT GOOD,Recommended
"I kickstartered from the very beginning. I had super high hopes that I desperately had to temper after seeing the first couple demos.\n\nHowever, the finished product exceeded all of my expectations. I loved this game. If you took the best parts of Symphony of the Night, Aria of Sorrow, and Order of Ecclesia, you would get this game. Plenty of easter eggs and nods to Castlevania. This is everything I could have wanted. I sincerely hope this is a new beginning.\n\nIf I had to have any complaints it would be very minor. The game has been out a couple weeks and still ignores multiple monitor preferences. I have to manually switch screens every time I boot the game. The swordwhip also cannot be obtained until late in the game and is strength-wise pretty irrelevant by that point. I received the whip for being a backer but I would be reasonably upset if I had paid extra for this item or the 1 fight worth of content the DLC adds.\n\nAll in all: This is everything I wanted from a massive SOTN/Castlevania fan, and more. I would highly recommend to anyone.",Recommended
Great Castelvania spiritual successor,Recommended
very good super classic,Recommended
"If you miss SOTN, this is the best game to get you back in that mood.",Recommended
"Everything this game went through in development made me skeptical of the game's quality, but as soon as I started playing, I could tell that this game is the Castlevania successor we've been waiting for.\n\nI'd describe the game as a mixture between the combat system of Dawn of Sorrow and the aesthetic of Order of Ecclesia, but expanded in both cases. You can tell a lot of thought and creativity went into this game, and the combat system allows you yourself to be creative in how you want to play, much more than most other games in the genre.\n\nMy primary complaint would be that there are two points in the game where you must do some non-intuitive things in order to progress, one of which is not very well hinted at (and I feel sometimes doesn't work right), but besides that one instance, the game does give you decent hints on where to go, if you want them. I've heard complaints about the graphics, but they don't bother me at all. I also found the normal difficulty to be a bit easy for a Castlevania-esque game, but I feel that it'd be about right for someone who's unfamiliar with the series. I would have done my first playthrough on hard if given the option.\n\nOverall, Bloodstained: Ritual of the Night is worth a try if you're a Castlevania fan, or a fan of the metroidvania genre in general. Definitely worth checking out.",Recommended
"Clunky, slow metroidvania. From the UI to the gameplay, playing this was unfun. Spent a couple of hours on the plane giving this a chance, to no avail.\n\nI can't fathom why this game got so many positive responses. The gratuitous characters? The only saving grace, I suppose!",Not Recommended
Can't beat this return to classic Metroidvania.,Recommended
did you like the castlevania games ... well then you will most likely like this,Recommended
Beautiful Game.,Recommended
"This was the exact game I wanted and I didn't know it. I was on the fence despite the fantastic Curse of the Moon game in the same series. As soon as I got to the hub village and saw the combinations for recipes and alchemy I was hooked. I was really sucked into the gameplay and it delivered on most things.\n\nThe game is flawed with a bit of lag and the graphics looking okay but not great. There are other flaws with the game but I found almost all of them excusable.\n\nIf you played Aria of Sorrow or Symphony of the Night and loved those games, you will enjoy Bloodstained Ritual of the Night. It has everything that made those games great.",Recommended
"Have you played Castlevania: Symphony of the Night?  Or any of the handheld Castlevanias that came after it like Harmony of Dissonance, Aria of Sorrow, Dawn of Sorrow, Portrait of Ruin, or Order of Ecclesia? If so, and if you liked them, then you would LOVE this.  Bloodstained: RotN is created by Koji Igarash (aka Iga), and he was the mastermind of the games listed above.  This is his first unofficial Castlevania game since his departure from Konami.\n\nFor those familiar with Iga's Castlevania games, this game takes a lot of the best parts from his previous games and mashes them together in this game.  The atmosphere of the castle itself feels most like the castle from Symphony of the Night.  The main character, Miriam, plays much like Soma from Aria of Sorrow and Dawn of Sorrow in that she gains abilities by defeating enemies and collecting their shards.  The quests and crafting materials found in the game is similar to Order of Ecclesia.  \n\nFor those who aren't familiar with Castlevania, this is the brainchild of the man who put the ""vania"" in ""Metroidvania"".  It's a side-scrolling action RPG in which you have to explore a large castle.  You will find passages and treasures that will tease you that you can't reach because you'll need a certain item or ability to gain access.  You will need to fully explore the castle to find the resources you need... which makes more and more of the castle available for exploration as you play and obtain items and abilities.\n\nI'm a backer of this game... as I was of Mighty No 9.  I was afraid this game might have the same fate as M#9, but I'm glad to say it has surpassed my expectations.  As of the time of this review, we still have free content that will be added in future updates, so I'm looking forward to seeing what else this game has to offer.  This should be the role model of how to do a KickStarter game correctly!",Recommended
"It's like all the great castlevania games combines into one beautiful game, definitely worth checking out",Recommended
Best Castlevania game I played yet.,Recommended
this game is everything SOTN fans would love. a mish mash of the modern iteration of 2d castlevania games.,Recommended
Its Lit,Recommended
"Great game, plays almost exactly like old Castlevania games (Symphony of the Night, etc.).",Recommended
Lived up to expectations,Recommended
"if you played castlevania symphony of the night on ps1 and you like it, go for it .. this game is awesome, i've been having a blast playing it.",Recommended
"I kickstarted the game back in 2016, I was right to believe in Iga.\n\nThe game really is a Recommended spiritual successor to SotN",Recommended
"TL:DR It's SOtN 2 and it's glorious.\n\nI bought this game on a craving for a new and exciting experience, something to get hooked on. I got exactly what I wanted. A big open roundabout labyrinth, and a variety of cool powers to get around it with. Bosses are challenging, but fair, and usually give you access to really fun abilities. There's also very little cryptic nonsense. A few puzzles I figured out in seconds, things like ""find where the new door is. Maybe you've seen it already"" I did see the door, and knew exactly where it was. There was one instance of a key item being hidden in a corner in absolutely nowhere, the kind of hiding spot you'd only ever see if you were trying to 100% the game. Without it, I was able to damage boost to where I needed to be, and feel like an idiot later when I found out about the item, but that's just one blemish on an otherwise great game. Graphically, it looks great, but feels a bit jarring having such an... in your face 3D modelling look, from a game that's spiritual successor to a game that famously went with pixels in the dawn of the 3D age. Definitely if you love tight side scrolling swordplay, cool powers, and Metroidvanias in general, this is a good game to check out.",Recommended
"really fun 2D-plattformer rpg, that brings back the good old castlevania vibes",Recommended
"Very solid Castlevania / Metroid experience. Doesn't push many boundaries, but doesn't lack anything either.",Recommended
"This Game is easily one of the best games to come out this year. I'm only writing this for the grand prix reward so I'm not going to go into detail about how good this game is, but I can assure you that it's worth the money now and it's value will only increase once they add a lot of the free DLC that is promised.",Recommended
"One of the best games I could've ask for, mechanics are great and a locked 60 fps while still getting the Symphony of the night feels.",Recommended
You're gonna love it.,Recommended
Metroidvania at its finest!,Recommended
My Castlevania SOTN fix is satisfied.,Recommended
"A worthy spiritual successor to the Castlevania franchise, for sure. Does this beat out Symphony of the Night? No, and I don't think any Metroidvania ever will for me. But is RotN a damn fine game regardless? Absolutely, and I can't wait to see what the future holds for this new IP.",Recommended
"THIS is a Metroidvania game. From the Yamane score to the fantastic level design, this is one of the best games I've played in a very long while.",Recommended
"Worthy of being among the best Castlevania games, like Aria of Sorrow, Symphony of the Night, and Order of Ecclesia. Fun optional grind, fun bosses, great graphics.",Recommended
"I absolutely love this game.  Great graphics, good story line, lovable characters.  Game play is amazing, smooth and fluid.  Lots of secrets and lots of items.  Lots of weapon types to cater to lots of different play styles.  Symphony of the Night was one of my favorite games of the series and this seems to be very similar yet different enough to feel completely new and refreshing.  I totally recommend this game 100%.\n\nMy only complaint is that when you change the body armor in the game it doesn't change on the character.  Hats and scarfs etc do.  Would love to see them update this in a future patch.",Recommended
"Originally I thought: Yeah, it's just another Vania game. I, like many others probably tend to look quite fondly to Symphony of the Night as more or less the benchmark for the genre. Rightly so as it was an outstanding game, especially for it's time.\n\nBloodstained: Ritual of the Night is proof that creative lightning can strike twice. \n\nExcellent game.\n",Recommended
Good Waifu. Good Game.,Recommended
"If you enjoyed Symphony of the Night back in the day, you will L-O-V-E this game!!",Recommended
its pretty fuckin good bby,Recommended
"Take all the best parts of old Castlevania games, mix 'em together, toss on a copyright-friendly skin, and then you have Bloodstained: Ritual of the Night. This game is a Recommended successor to those titles and one of the best Metroidvania games in its own right.",Recommended
Same old good taste,Recommended
Super fun.\n\nThings that would make it better:\nMultiplayer.\nMore diverse abilities for the plat former aspects.\nWider array of crafting recipes.\n,Recommended
it's good.,Recommended
You can wear different hats. 10/10 better than TF2.,Recommended
"The best Metroidvania game i´ve played in a long time. \n\nBeautiful graphics, Tons of weapons and magic, Alchemy/Synthesis for days and a big castle with lots of secrets to explore and conquer. If you like the genre, this game is definitely made for you.\n\n",Recommended
"A beautiful story in quotes:\n\n""Is that a typo right at the start? Whatever, doesn't matter""\n\n""Why is the guy getting dragged away floating in midair? Oh, he just popped out of existence""\n\n""Alright, this is actually pretty cool, feels just like the other Metroidvanias""\n\n""Oh there's side quests! That's cool!""\n\n""You know, I'm really starting to hate having to constantly swap to the zappy light warp shard just to fit through dickhole sized holes here and there. Even with the shortcut feature it's just... whatever. Keep going""\n\n""Okay that's obviously not the final boss, time to explore more""\n\n""Not too fond of these cramped cave levels with tiny shitty flying enemies""\n\n""...Where the fuck do I go?""\n\n""These side quests are actually kinda bland and samey""\n\n""Seriously, what the fuck am I missing?""\n\n""I just had to get this swimming ability by random chance? That's dumb. Whatever.""\n\n""Christ, now a FIRE cramped cave area with shitty flying enemies?""\n\n""I feel like I'm just slugfesting all these bosses...""\n\n""Man these quests really suck""\n\n""I'm just gonna drink potions while charging through these spikes, I got no clue where the hell the Obligatory Spike Protection Item is. Oh that worked? Okay.""\n\n""I gotta slash the moon? That's the secret? Sure, why not.""\n\n""That was the final boss? ...Alright then.. Wait, what's that horrible buzzing sound that's playing over the ending?! That's horrible! Man, that really ruins the mood of this ending.""\n\n""Why am I even bothering with these quests? They're boring and the rewards are crap. I mean am I just doing this for a sense of accomplishment? Is that really worth it? Just some stupid achievement icon saying I was willing to waste time going back and forth out of the the same rooms just to grind crafting items? I can't even believe someone programmed these in and thought they'd be fun. Is this what I do now? I mean I'm in this situation anyway because I was stupid enough to study for an Art Degree and now have a crappy retail job where I use my earnings on alcohol and video games. I miss being happy.""\n\n\n\n\n\n""...I gotta pay HOW MUCH for an extra boss and some whip sword?!""\n\n\n-----\n\n!!! BONUS ROUND !!!\n\n""Let's check the Community Tab and see what everyone thinks. Oh right yeah, it's all fucking tiddies. Why did I even expect otherwise?""",Not Recommended
All metroidvania fans must play this!,Recommended
This is basically Order of Ecclesia HD,Recommended
"Great game, exactly what you want in a Metroidvania game and a Recommended revival of the genre.",Recommended
"I was really on the fence with this game because in video the aesthetic of this game is somewhat weird and ugly too me, but thankfully it looks much much better ingame. Anyways the game is awesome wish it was a bit longer and had a better plot, but other than that its great.",Recommended
Castlevania: Ritual of the Night,Recommended
"I was one of the backers, so I was really looking foreword to this game. Great game, haven't finished it yet, but really enjoyed what I have played so far.",Recommended
it's ok,Recommended
"I have so much words to praise this game, but I thought many people already made it. In short, this game is fu**ing good. PLAY IT!!",Recommended
Great game,Recommended
"A great Metroidvania game that falls a little short in terms of story and character depth but has great gameplay, tons of collectibles and a Nightmare mode for those that find the base game too easy. \n",Recommended
"A Recommended successor to SoTN, the music, map design, and the progression all reminds me of Symphony of The Night.\n\nYou may be put off with the 3d model design (especially early cutscenes) rather than the traditional 2d pixel art from the metroidvania series but all of that will go pass your mind as the game itself is too good to nitpick on little things at the start of the game.\n\nOnce Co-Op and extra playable characters come out it will give this far more replay value.\n\nThe only negative I can really say for this game that some areas are somewhat reused and reskinned later in the game.",Recommended
"Hands down the best game I have played in a long time, this is what a Recommended metroidvania should strive to be in 2019.",Recommended
"Easily my most favorite game I have played this year.\n\nBack in my childhood, 1 of my favorite games were castlevania SOTN and castlevania dawn of sorrow.\nThis is basically a mix of both games with its own touch of creativity in artstyle, world exploration and combat.\nIGA and its team did a great job and am looking forward to the upcoming extra content.",Recommended
"This is Symphony of the Night, but newer and shinier. I'm digging it.",Recommended
"- Performance: Excellent (Locked to 60 fps)\n- Art style: Excellent (2.5D)\n- Gameplay: Excellent (Metroidvania)\n- Story: Good\n- Sound, Music, Voice: Excellent\n",Recommended
"Really fun game, well balanced and has a good bit of content. Mostly writing this review for the Steam Summer Sale.",Recommended
"This game is a love letter to all Castlevania fans and all things like it. I have been dying for a new game like this and i really cannot get enough of this game. You will see some negative reviews about the game and honestly they are complaining to just complain. For instance i read someone hated the combat being locked to a single strike motion being the only way to attack. No, that is not Recommended. think of all the fighting games in the world, now put those up, down, left, light attack combos to make your weapon do something good for certain weapons. In all honesty i am really excited for this game to have been made and so are many others. This brings me great hope for the Metroidvania style games future. The exploration is amazing, the weapon variety is amazing. i have 100% demons and map done and i only have about 30% of the weapons and like 23% of items. that should say something about how indepth the game goes. There is always something to do in this game even after you beat it. Also 13 free DLC's in the future. FUCK yeah sign me up for that. \n\nI do have to say i wish you could customise your characters outfit with armors obtained in the game but i kinda get why they didnt want that. now there are a few chest pieces that change your look but they are not that good in terms of defence and stats But fashion souls right? i am kidding. The only issue i have with this game in all its glory is that the spells you get you only use like 3 of each type in the whole game because the others have no reason to be used, but thats just me personally. i find that i didnt use my direction shards almost ever unless to get past a spot i needed to use it on. other than that id probably pay my soul for IGA to make another game like this in this style for many more years to come. Iga please never stop being the legend you are if your ever read this. Seriously i love your work.",Recommended
Everything I had hoped for in an Igavania.,Recommended
It's good,Recommended
Must buy if you love the old Castlevania style of games,Recommended
"It's like SotN with better gameplay and worse graphics (I really prefer the 2d sprites of SotN, but ah well). If you liked SotN, you will probably love this.",Recommended
A fantastic Castlevania clone made by Iga him self. for me its a great mix of Symphony of the Night and Dawn of Aria. Definitely glad I back this game on Kickstarter,Recommended
PLAY IT!,Recommended
"If Konami kept this formula, they wouldn't have to resort to slot machines, pachinko, and mobile games for revenue.",Recommended
"Do not buy this game Full Price. It's supposed to be half the price. For the money I paid getting a 12 hours long metroidvania is simply unacceptable. The soundtrack is often overhyped. It is simply good and if people remove their nostalgia glasses, they would understand that it's not a classic or a keeper. The gameplay is stuck in the same time as SotN, your character feels clunky and sluggish. The balance is broken. I oneshotted 3-5 bosses in quick succession with the Chain Blade spell which you can get 2 hours in, and after them the bosses stopped getting damaged by it whatsoever. \nIt's an overpriced game.",Not Recommended
Great game can't play it tho since it crashing on me all the time if you can get it to work for you buy it,Recommended
Game is great! Buy it.,Recommended
"So many reference from Castlevania, i love it.",Recommended
10/10 Game is Stunning to play and look at.,Recommended
Its like playing SOTN and Aria of Sorrow at the same time.. but with more content.\n\nIt is.. Beautiful..\nThanks you jesus for this game.. I mean Iga,Recommended
"Great game. It really plays on the nostalgia of the older Castlevania games, which I'm sure it was going for. That is in no way a complaint. This was very much worth the wait.",Recommended
If you like SotN you will LOVE this.....nuff said.,Recommended
"A great metroidvania.  Played through Normal difficulty first, found NG+ on Nightmare to be a little too easy.  I'm sure this has to do with having all the end-game loot, however.",Recommended
"As I expected\nGreat castlevania aspect\nGreat music\nTons of secrets, upgrades, weapons\n\n",Recommended
"A fantastic new entry into the Metroidvania genre by one of the original creators himself. Bloodstained is basically like SoTN but better in almost every single way, and I say that as someone who lists SoTN among my favorite games of all time. I'd say the music and sound design in general in this game isn't quite up to snuff with Castlevania in general, but it's not bad by any means. It's just not quite as memorable as Castlevania. The gameplay though is great and it feels just like SoTN for the most part. You get a variety of weapons such as swords, greatswords, axes, maces, whips and even guns to use. You also absorb shards in a system much like Aria and Dawn of Sorrow to gain new abilities to use in combat. There are familiars, active abilities, aimed abilities, passive abilities, etc. The game also has a crafting system, numerous side quests, and a lot of great bosses & great environments to explore. If you enjoyed SoTN, this will absolutely be up your alley. It doesn't innovate much, but everything here is very solid so I don't mind at all.",Recommended
"Hello fellow fun-seeker, stay a while and listen.\n\nI picked this game up on a whim and in dire need of some nostalgia.  I was not disappointed.  Bloodstained mixes a lot of my favorite systems from both new and old into this mesh of exhilaration and utter destruction.  I just beat my first play through and I will be pushing into NG+.\n\nYou can see it live if you like, do the Twitch thing ;)\n\nOverall              4/5\n\nIngenuity           3\nEntertainment   5\nQuest/Prog       4\nReplayability     4\nDifficulty           2-3\n",Recommended
"Stayed Recommended to the formula. 5/5 for me, even the grinding was fun.",Recommended
Scratched my SOTN itch.,Recommended
"Couple of glitches, a few things that are kind of obtuse, still horribly addictive and fun. A worthy successor to the Igavanias.",Recommended
"this game hit all the right places for a metrovania game, can't wait for the free DLC",Recommended
"I can't believe it's not that other popular castle-exploring, demon-killing game, wow.",Recommended
"In a word: Wow.\n\nThere's a long development history to this game, and there are still several bugs present, but none of that matters. When you hit the sweet spot of just exploring the castle and rooting out secrets, grooving to the music and having a great time, it all just clicks - this all is simply fun.\n\nI would recommend this absolutely, and completely. If you're on the fence, then just go for it, dive in, and remember to thank Konami; they messed up so terribly, that they enabled something that will go down in gaming history to be made.",Recommended
"Just Amazing!!! I don't usually play these ""metroidvanias"" to completion, but this will be the exception. This game is just so much fun. Just do yourself a favor and buy the game. If you are a fan of Castlevania or 2D side scrollers in general, you will love this game.  \n                                      PS. ""EEEEEEEEEEE, OOOOOOOOOOO"" ------->   :)",Recommended
"Thankfully IGA didn't gave up on Igavanias when Konami fired him, and here's the result of that. Forget about Lord of Shadows, THIS is Castlevania reborn. It takes elements from all the previous series, you can see great similarities between the Shard systems and the glyphs from Order of Ecclesia, or the souls from the Souls series. The multitude of different scenarios and challenging bosses are back too, with the always excellent soundtrack composed by Michiru Yamane.\n\nAt first I was skeptical about the choice for using 3D graphics on a Igavania 2.5D, but the end product has impressed me. The choice of shaders and lightning, and the play with perspective have been all well done.\n\nBloodstained is a tale of success from a Kickstarter game, proving that not all promises will be Mighty No. 9, some of them are delivered as good as we expect.",Recommended
"For me its closer to AoS than to SotN.\n\nGameplay is a solid metroidvania, but has quite a bit of bugs. I clipped through the flour and ended up behind a boss that couldn't turn around, so it was pretty much a ""smash attack button"" situation.\nMusic was good, not at the level of SotN, but that is asking too much. Has two awesome tracks, and the rest are between good and pretty good.\nAesthetics, I like them quite a bit, and the customization of the MC was nice.\nPlot, game is pretty weak here, but really I didn't expect it to be good anyway. Characters are bland and void of personality.\n\nPretty much a good game, bugs will be fixed at some point and you will have a solid metroidvania.\nAs a bonus track, the best/worst review I read was something along the lines of ""A re-skinned castlevania"", I don't know what they expect or wanted, but I would pay for a castlevania rehash at least once a year.",Recommended
Un Deux Trois,Recommended
Good time sink with fun 2D side scrolling dungeon crawer.,Recommended
"I never played SotN, like the heathen scum I am.\n\nAnd yet this game makes me nostalgic enough for that era of platformers, when ""Metroidvania"" was starting to become a thing, that I feel like I may just be getting a comparable experience.\n\nControls are tight, visuals are solid, boss encounters are fun so far, grinding isn't much of a thing (and you're given the information needed to focus any grinding you need/want to do) and while there's some minor complaints I might have about sound (KILL THOSE MURDERERS DEAD) most of the VA is spot-on (thanks, Solid Snake!) and my god.\n\nThe music.\n\nJam on.\n\nKickstarter backed, and zero regrets.",Recommended
Great 'Igavania' - Really reminds me of Aria and Dawn of Sorrow. Great to see a kickstarter that delivers and then some. Between this and Hollow Knight fans of these games are covered.,Recommended
Excellent game,Recommended
This is the best metroidvania game I've ever played by far. Would highly recommend to literally anyone. 12/10,Recommended
"Great game!\n\nSome of the enemy AI is kind of silly and stupid, but for the most part it's a great experience :)",Recommended
"When I saw this game originally, I thought it was going to be very sluggish, or jank as far as input was going to be concerned.\nThe visuals looked off, the ui was really nice but everything else looked like I was not going to enjoy it.\n\nI'm really glad I gave it a chance.\n\nThe game feels like a very fluid combination of Symphony of the Night and Aria of Sorrow.\nIt's got it's own unique feel but it's definitely something fans of those two games in particular could really enjoy.\n\nThe music gives me SOTN vibes, could even be the same composer for all I know.\n\nI haven't even beaten the game yet but I feel compelled to say, if you're sitting on the fence for this game, just buy it.\nIf you like castlevania SOTN or Aria of Sorrow, BUY IT.\nYou will not regret it.\n\nThis is not a kickstarter blunder, it's genuinely a good game.\n",Recommended
"Bloodstained: Ritual of the Night is a return to formula. It doesn't do a whole lot new with the genre, but it is an incredibly well made game, and I cannot recommend it enough.",Recommended
SotN fans will love this game!,Recommended
